# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2102       3.101563728199e-11       6.137102648807e-13      -5.835303109006e-13       0.000000000000e+00       3.214401755398e-16       8.364297577912e-17       2.844137721638e-18 
 2103       3.090225950084e-11       6.147515332680e-13      -5.581301547102e-13       0.000000000000e+00       3.207838896798e-16       8.328306182893e-17       2.962108279968e-18 
 2104       3.078770695600e-11       6.159268864220e-13      -5.330750501134e-13       0.000000000000e+00       3.201291729833e-16       8.291712078061e-17       3.079374624516e-18 
 2105       3.067200082359e-11       6.172354823374e-13      -5.083759029631e-13       0.000000000000e+00       3.194760199478e-16       8.254497687490e-17       3.195928993168e-18 
 2106       3.055516236840e-11       6.186764747264e-13      -4.840436574891e-13       0.000000000000e+00       3.188244250281e-16       8.216645372936e-17       3.311763601234e-18 
 2107       3.043721294396e-11       6.202490130124e-13      -4.600892963432e-13       0.000000000000e+00       3.181743826369e-16       8.178137433760e-17       3.426870641420e-18 
 2108       3.031817399274e-11       6.219522423249e-13      -4.365238406428e-13       0.000000000000e+00       3.175258871441e-16       8.138956106860e-17       3.541242283809e-18 
 2109       3.019806856128e-11       6.237850390709e-13      -4.133567866609e-13       0.000000000000e+00       3.168789333028e-16       8.099087783642e-17       3.654868618824e-18 
 2110       3.007692585727e-11       6.257452156544e-13      -3.905914039442e-13       0.000000000000e+00       3.162335175293e-16       8.058535693079e-17       3.767731470556e-18 
 2111       2.995477672434e-11       6.278303102258e-13      -3.682294046481e-13       0.000000000000e+00       3.155896366318e-16       8.017307306539e-17       3.879810540450e-18 
 2112       2.983165213000e-11       6.300378505913e-13      -3.462725039310e-13       0.000000000000e+00       3.149472873854e-16       7.975410128775e-17       3.991085460335e-18 
 2113       2.970758316576e-11       6.323653542005e-13      -3.247224199557e-13       0.000000000000e+00       3.143064665322e-16       7.932851697964e-17       4.101535792346e-18 
 2114       2.958260104729e-11       6.348103281335e-13      -3.035808738923e-13       0.000000000000e+00       3.136671707811e-16       7.889639585749e-17       4.211141028846e-18 
 2115       2.945673711455e-11       6.373702690880e-13      -2.828495899198e-13       0.000000000000e+00       3.130293968075e-16       7.845781397282e-17       4.319880592345e-18 
 2116       2.933002283199e-11       6.400426633676e-13      -2.625302952286e-13       0.000000000000e+00       3.123931412540e-16       7.801284771264e-17       4.427733835420e-18 
 2117       2.920248978863e-11       6.428249868679e-13      -2.426247200223e-13       0.000000000000e+00       3.117584007297e-16       7.756157379986e-17       4.534680040640e-18 
 2118       2.907416969828e-11       6.457147050648e-13      -2.231345975202e-13       0.000000000000e+00       3.111251718101e-16       7.710406929374e-17       4.640698420480e-18 
 2119       2.894509439961e-11       6.487092730016e-13      -2.040616639589e-13       0.000000000000e+00       3.104934510377e-16       7.664041159023e-17       4.745768117249e-18 
 2120       2.881529585638e-11       6.518061352761e-13      -1.854076585952e-13       0.000000000000e+00       3.098632349212e-16       7.617067842248e-17       4.849868203004e-18 
 2121       2.868480615753e-11       6.550027260283e-13      -1.671743237074e-13       0.000000000000e+00       3.092345199361e-16       7.569494786116e-17       4.952977679477e-18 
 2122       2.855365751735e-11       6.582964689275e-13      -1.493634045980e-13       0.000000000000e+00       3.086073025240e-16       7.521329831495e-17       5.055075477990e-18 
 2123       2.842188227566e-11       6.616847771601e-13      -1.319766495956e-13       0.000000000000e+00       3.079815790933e-16       7.472580853091e-17       5.156140459378e-18 
 2124       2.828951289788e-11       6.651650534161e-13      -1.150158100572e-13       0.000000000000e+00       3.073573460184e-16       7.423255759491e-17       5.256151413913e-18 
 2125       2.815658197527e-11       6.687346898775e-13      -9.848264037003e-14       0.000000000000e+00       3.067345996401e-16       7.373362493204e-17       5.355087061218e-18 
 2126       2.802312222500e-11       6.723910682048e-13      -8.237889795404e-14       0.000000000000e+00       3.061133362656e-16       7.322909030703e-17       5.452926050194e-18 
 2127       2.788916649038e-11       6.761315595249e-13      -6.670634326375e-14       0.000000000000e+00       3.054935521680e-16       7.271903382465e-17       5.549646958937e-18 
 2128       2.775474774091e-11       6.799535244182e-13      -5.146673979054e-14       0.000000000000e+00       3.048752435869e-16       7.220353593014e-17       5.645228294658e-18 
 2129       2.761989907254e-11       6.838543129059e-13      -3.666185406470e-14       0.000000000000e+00       3.042584067276e-16       7.168267740963e-17       5.739648493610e-18 
 2130       2.748465370771e-11       6.878312644378e-13      -2.229345565761e-14       0.000000000000e+00       3.036430377619e-16       7.115653939052e-17       5.832885920999e-18 
 2131       2.734904499560e-11       6.918817078790e-13      -8.363317183860e-15       0.000000000000e+00       3.030291328272e-16       7.062520334193e-17       5.924918870913e-18 
 2132       2.721310641220e-11       6.960029614979e-13       5.126785696639e-15       0.000000000000e+00       3.024166880271e-16       7.008875107509e-17       6.015725566239e-18 
 2133       2.707687156050e-11       7.001923329529e-13       1.817507427650e-14       0.000000000000e+00       3.018056994309e-16       6.954726474379e-17       6.105284158583e-18 
 2134       2.694037417062e-11       7.044471192803e-13       3.077976679874e-14       0.000000000000e+00       3.011961630740e-16       6.900082684475e-17       6.193572728195e-18 
 2135       2.680364809999e-11       7.087646068816e-13       4.293907845464e-14       0.000000000000e+00       3.005880749575e-16       6.844952021804e-17       6.280569283883e-18 
 2136       2.666672733346e-11       7.131420715106e-13       5.465122138164e-14       0.000000000000e+00       2.999814310481e-16       6.789342804755e-17       6.366251762939e-18 
 2137       2.652964598346e-11       7.175767782607e-13       6.591440466116e-14       0.000000000000e+00       2.993762272784e-16       6.733263386131e-17       6.450598031058e-18 
 2138       2.639243829017e-11       7.220659815528e-13       7.672683431651e-14       0.000000000000e+00       2.987724595465e-16       6.676722153200e-17       6.533585882261e-18 
 2139       2.625513862165e-11       7.266069251221e-13       8.708671331074e-14       0.000000000000e+00       2.981701237164e-16       6.619727527729e-17       6.615193038808e-18 
 2140       2.611778147399e-11       7.311968420055e-13       9.699224154453e-14       0.000000000000e+00       2.975692156173e-16       6.562287966031e-17       6.695397151130e-18 
 2141       2.598040147148e-11       7.358329545295e-13       1.064416158540e-13       0.000000000000e+00       2.969697310440e-16       6.504411959002e-17       6.774175797741e-18 
 2142       2.584303336671e-11       7.405124742969e-13       1.154330300087e-13       0.000000000000e+00       2.963716657570e-16       6.446108032164e-17       6.851506485161e-18 
 2143       2.570571204077e-11       7.452326021744e-13       1.239646747093e-13       0.000000000000e+00       2.957750154818e-16       6.387384745709e-17       6.927366647839e-18 
 2144       2.556847250338e-11       7.499905282801e-13       1.320347375856e-13       0.000000000000e+00       2.951797759097e-16       6.328250694537e-17       7.001733648072e-18 
 2145       2.543134989305e-11       7.547834319708e-13       1.396414031944e-13       0.000000000000e+00       2.945859426969e-16       6.268714508296e-17       7.074584775923e-18 
 2146       2.529437947719e-11       7.596084818292e-13       1.467828530173e-13       0.000000000000e+00       2.939935114652e-16       6.208784851431e-17       7.145897249148e-18 
 2147       2.515759665230e-11       7.644628356514e-13       1.534572654585e-13       0.000000000000e+00       2.934024778014e-16       6.148470423215e-17       7.215648213112e-18 
 2148       2.502103694411e-11       7.693436404341e-13       1.596628158429e-13       0.000000000000e+00       2.928128372575e-16       6.087779957801e-17       7.283814740708e-18 
 2149       2.488473600772e-11       7.742480323623e-13       1.653976764137e-13       0.000000000000e+00       2.922245853507e-16       6.026722224255e-17       7.350373832285e-18 
 2150       2.474872962777e-11       7.791731367963e-13       1.706600163306e-13       0.000000000000e+00       2.916377175632e-16       5.965306026600e-17       7.415302415561e-18 
 2151       2.461305371855e-11       7.841160682591e-13       1.754480016672e-13       0.000000000000e+00       2.910522293421e-16       5.903540203861e-17       7.478577345548e-18 
 2152       2.447774432418e-11       7.890739304240e-13       1.797597954094e-13       0.000000000000e+00       2.904681160997e-16       5.841433630102e-17       7.540175404472e-18 
 2153       2.434283761875e-11       7.940438161019e-13       1.835935574528e-13       0.000000000000e+00       2.898853732131e-16       5.778995214469e-17       7.600073301693e-18 
 2154       2.420836990649e-11       7.990228072282e-13       1.869474446009e-13       0.000000000000e+00       2.893039960242e-16       5.716233901230e-17       7.658247673625e-18 
 2155       2.407437762187e-11       8.040079748509e-13       1.898196105627e-13       0.000000000000e+00       2.887239798398e-16       5.653158669820e-17       7.714675083659e-18 
 2156       2.394089732979e-11       8.089963791173e-13       1.922082059509e-13       0.000000000000e+00       2.881453199314e-16       5.589778534880e-17       7.769332022083e-18 
 2157       2.380796572573e-11       8.139850692619e-13       1.941113782795e-13       0.000000000000e+00       2.875680115353e-16       5.526102546296e-17       7.822194906000e-18 
 2158       2.367561633361e-11       8.189712564930e-13       1.955285211729e-13       0.000000000000e+00       2.869920502050e-16       5.462143483391e-17       7.873250197192e-18 
 2159       2.354386957465e-11       8.239528339610e-13       1.964640312602e-13       0.000000000000e+00       2.864174328706e-16       5.397928964781e-17       7.922524830869e-18 
 2160       2.341274263149e-11       8.289278602927e-13       1.969235767616e-13       0.000000000000e+00       2.858441567868e-16       5.333490413963e-17       7.970055993175e-18 
 2161       2.328225274432e-11       8.338943870027e-13       1.969128506212e-13       0.000000000000e+00       2.852722191805e-16       5.268859372149e-17       8.015881022171e-18 
 2162       2.315241721102e-11       8.388504584863e-13       1.964375705369e-13       0.000000000000e+00       2.847016172510e-16       5.204067498402e-17       8.060037408013e-18 
 2163       2.302325338717e-11       8.437941120105e-13       1.955034789907e-13       0.000000000000e+00       2.841323481699e-16       5.139146569771e-17       8.102562793137e-18 
 2164       2.289477868615e-11       8.487233777063e-13       1.941163432787e-13       0.000000000000e+00       2.835644090808e-16       5.074128481434e-17       8.143494972441e-18 
 2165       2.276701057917e-11       8.536362785601e-13       1.922819555408e-13       0.000000000000e+00       2.829977970999e-16       5.009045246824e-17       8.182871893462e-18 
 2166       2.263996659538e-11       8.585308304060e-13       1.900061327912e-13       0.000000000000e+00       2.824325093153e-16       4.943928997776e-17       8.220731656560e-18 
 2167       2.251366432188e-11       8.634050419171e-13       1.872947169482e-13       0.000000000000e+00       2.818685427873e-16       4.878811984657e-17       8.257112515101e-18 
 2168       2.238812140383e-11       8.682569145977e-13       1.841535748641e-13       0.000000000000e+00       2.813058945484e-16       4.813726576505e-17       8.292052875634e-18 
 2169       2.226335554449e-11       8.730844427749e-13       1.805885983557e-13       0.000000000000e+00       2.807445616030e-16       4.748705261166e-17       8.325591298076e-18 
 2170       2.213938450529e-11       8.778856135905e-13       1.766057042339e-13       0.000000000000e+00       2.801845409276e-16       4.683780645429e-17       8.357766495892e-18 
 2171       2.201622610588e-11       8.826584069928e-13       1.722108343338e-13       0.000000000000e+00       2.796258294705e-16       4.618985455163e-17       8.388617336275e-18 
 2172       2.189389822423e-11       8.874007957284e-13       1.674099555452e-13       0.000000000000e+00       2.790684241523e-16       4.554352535455e-17       8.418182840331e-18 
 2173       2.177241879666e-11       8.921107453339e-13       1.622090598420e-13       0.000000000000e+00       2.785123218651e-16       4.489914850745e-17       8.446502183254e-18 
 2174       2.165180581790e-11       8.967862141280e-13       1.566141643126e-13       0.000000000000e+00       2.779575194730e-16       4.425705484962e-17       8.473614694516e-18 
 2175       2.153207734120e-11       9.014251532031e-13       1.506313111900e-13       0.000000000000e+00       2.774040138120e-16       4.361757641664e-17       8.499559858039e-18 
 2176       2.141325147834e-11       9.060255064169e-13       1.442665678815e-13       0.000000000000e+00       2.768518016898e-16       4.298104644169e-17       8.524377312383e-18 
 2177       2.129534639973e-11       9.105852103848e-13       1.375260269992e-13       0.000000000000e+00       2.763008798857e-16       4.234779935698e-17       8.548106850924e-18 
 2178       2.117838033446e-11       9.151021944712e-13       1.304158063897e-13       0.000000000000e+00       2.757512451509e-16       4.171817079506e-17       8.570788422039e-18 
 2179       2.106237157034e-11       9.195743807813e-13       1.229420491642e-13       0.000000000000e+00       2.752028942082e-16       4.109249759022e-17       8.592462129282e-18 
 2180       2.094733845404e-11       9.239996841534e-13       1.151109237287e-13       0.000000000000e+00       2.746558237518e-16       4.047111777984e-17       8.613168231567e-18 
 2181       2.083329939105e-11       9.283760121502e-13       1.069286238140e-13       0.000000000000e+00       2.741100304477e-16       3.985437060576e-17       8.632947143354e-18 
 2182       2.072027284583e-11       9.327012650510e-13       9.840136850553e-14       0.000000000000e+00       2.735655109333e-16       3.924259651565e-17       8.651839434824e-18 
 2183       2.060827734184e-11       9.369733358429e-13       8.953540227358e-14       0.000000000000e+00       2.730222618177e-16       3.863613716437e-17       8.669885832062e-18 
 2184       2.049733146159e-11       9.411901102136e-13       8.033699500337e-14       0.000000000000e+00       2.724802796812e-16       3.803533541534e-17       8.687127217241e-18 
 2185       2.038745384673e-11       9.453494665421e-13       7.081244202499e-14       0.000000000000e+00       2.719395610756e-16       3.744053534188e-17       8.703604628802e-18 
 2186       2.027866319810e-11       9.494492758914e-13       6.096806414352e-14       0.000000000000e+00       2.714001025240e-16       3.685208222864e-17       8.719359261633e-18 
 2187       2.017097827580e-11       9.534874019999e-13       5.081020766901e-14       0.000000000000e+00       2.708619005210e-16       3.627032257289e-17       8.734432467252e-18 
 2188       2.006441789925e-11       9.574617012732e-13       4.034524444658e-14       0.000000000000e+00       2.703249515323e-16       3.569560408594e-17       8.748865753990e-18 
 2189       1.995900094725e-11       9.613700227760e-13       2.957957188641e-14       0.000000000000e+00       2.697892519949e-16       3.512827569446e-17       8.762700787169e-18 
 2190       1.985474635806e-11       9.652102082239e-13       1.851961299383e-14       0.000000000000e+00       2.692547983171e-16       3.456868754191e-17       8.775979389286e-18 
 2191       1.975167312945e-11       9.689800919752e-13       7.171816399337e-15       0.000000000000e+00       2.687215868782e-16       3.401719098983e-17       8.788743540193e-18 
 2192       1.964980031876e-11       9.726775010227e-13      -4.457343611362e-15       0.000000000000e+00       2.681896140288e-16       3.347413861927e-17       8.801035377279e-18 
 2193       1.954914704298e-11       9.763002549856e-13      -1.636136706729e-14       0.000000000000e+00       2.676588760905e-16       3.293988423210e-17       8.812897195649e-18 
 2194       1.944973247881e-11       9.798461661011e-13      -2.853372828218e-14       0.000000000000e+00       2.671293693559e-16       3.241478285243e-17       8.824371448310e-18 
 2195       1.935157586270e-11       9.833130392166e-13      -4.096787582440e-14       0.000000000000e+00       2.666010900887e-16       3.189919072794e-17       8.835500746347e-18 
 2196       1.925469649095e-11       9.866986717809e-13      -5.365723248694e-14       0.000000000000e+00       2.660740345234e-16       3.139346533125e-17       8.846327859107e-18 
 2197       1.915911371975e-11       9.900008538367e-13      -6.659519525737e-14       0.000000000000e+00       2.655481988657e-16       3.089796536130e-17       8.856895714382e-18 
 2198       1.906484696526e-11       9.932173680119e-13      -7.977513528777e-14       0.000000000000e+00       2.650235792919e-16       3.041305074470e-17       8.867247398587e-18 
 2199       1.897191570366e-11       9.963459895117e-13      -9.319039786469e-14       0.000000000000e+00       2.645001719493e-16       2.993908263710e-17       8.877426156942e-18 
 2200       1.888033947122e-11       9.993844861101e-13      -1.068343023791e-13       0.000000000000e+00       2.639779729560e-16       2.947642342457e-17       8.887475393655e-18 
 2201       1.879013786436e-11       1.002330618142e-12      -1.207001422965e-13       0.000000000000e+00       2.634569784008e-16       2.902543672495e-17       8.897438672103e-18 
 2202       1.870133053973e-11       1.005182138495e-12      -1.347811851266e-13       0.000000000000e+00       2.629371843433e-16       2.858648738920e-17       8.907359715010e-18 
 2203       1.861393721424e-11       1.007936792602e-12      -1.490706723934e-13       0.000000000000e+00       2.624185868137e-16       2.815994150282e-17       8.917282404633e-18 
 2204       1.852797766516e-11       1.010592318430e-12      -1.635618196052e-13       0.000000000000e+00       2.619011818128e-16       2.774616638714e-17       8.927250782940e-18 
 2205       1.844347173018e-11       1.013146446475e-12      -1.782478162247e-13       0.000000000000e+00       2.613849653122e-16       2.734553060076e-17       8.937309051794e-18 
 2206       1.836043930744e-11       1.015596899755e-12      -1.931218256385e-13       0.000000000000e+00       2.608699332539e-16       2.695840394086e-17       8.947501573131e-18 
 2207       1.827889588587e-11       1.017941779335e-12      -2.081769680792e-13       0.000000000000e+00       2.603560818439e-16       2.658504199490e-17       8.957857878592e-18 
 2208       1.819883910356e-11       1.020180723733e-12      -2.234062693270e-13       0.000000000000e+00       2.598434084348e-16       2.622523895584e-17       8.968347589376e-18 
 2209       1.812026210032e-11       1.022313757192e-12      -2.388027116076e-13       0.000000000000e+00       2.593319106488e-16       2.587867250670e-17       8.978925197721e-18 
 2210       1.804315797934e-11       1.024340904840e-12      -2.543592505795e-13       0.000000000000e+00       2.588215860851e-16       2.554501905965e-17       8.989545030119e-18 
 2211       1.796751980713e-11       1.026262192692e-12      -2.700688153035e-13       0.000000000000e+00       2.583124323194e-16       2.522395375457e-17       9.000161247129e-18 
 2212       1.789334061345e-11       1.028077647650e-12      -2.859243082117e-13       0.000000000000e+00       2.578044469044e-16       2.491515045756e-17       9.010727843188e-18 
 2213       1.782061339131e-11       1.029787297507e-12      -3.019186050778e-13       0.000000000000e+00       2.572976273694e-16       2.461828175944e-17       9.021198646423e-18 
 2214       1.774933109688e-11       1.031391170945e-12      -3.180445549863e-13       0.000000000000e+00       2.567919712202e-16       2.433301897430e-17       9.031527318464e-18 
 2215       1.767948664947e-11       1.032889297540e-12      -3.342949803017e-13       0.000000000000e+00       2.562874759394e-16       2.405903213803e-17       9.041667354256e-18 
 2216       1.761107293148e-11       1.034281707759e-12      -3.506626766387e-13       0.000000000000e+00       2.557841389862e-16       2.379599000681e-17       9.051572081870e-18 
 2217       1.754408278835e-11       1.035568432966e-12      -3.671404128313e-13       0.000000000000e+00       2.552819577962e-16       2.354356005564e-17       9.061194662317e-18 
 2218       1.747850902850e-11       1.036749505419e-12      -3.837209309022e-13       0.000000000000e+00       2.547809297819e-16       2.330140847691e-17       9.070488089358e-18 
 2219       1.741434442331e-11       1.037824958273e-12      -4.003969460329e-13       0.000000000000e+00       2.542810523318e-16       2.306920017884e-17       9.079405189319e-18 
 2220       1.735158170707e-11       1.038794825584e-12      -4.171611465327e-13       0.000000000000e+00       2.537823228112e-16       2.284659878409e-17       9.087898620900e-18 
 2221       1.729021357692e-11       1.039659142306e-12      -4.340061938085e-13       0.000000000000e+00       2.532847385617e-16       2.263326662821e-17       9.095920874989e-18 
 2222       1.723023269279e-11       1.040417944294e-12      -4.509247223343e-13       0.000000000000e+00       2.527882969013e-16       2.242886475820e-17       9.103424274473e-18 
 2223       1.717163167741e-11       1.041071268305e-12      -4.679093396208e-13       0.000000000000e+00       2.522929951245e-16       2.223305293103e-17       9.110360974054e-18 
 2224       1.711440311620e-11       1.041619152002e-12      -4.849526261847e-13       0.000000000000e+00       2.517988305020e-16       2.204548961217e-17       9.116682960055e-18 
 2225       1.705853955727e-11       1.042061633951e-12      -5.020471355183e-13       0.000000000000e+00       2.513058002808e-16       2.186583197408e-17       9.122342050237e-18 
 2226       1.700403351134e-11       1.042398753625e-12      -5.191853940595e-13       0.000000000000e+00       2.508139016842e-16       2.169373589477e-17       9.127289893607e-18 
 2227       1.695087745172e-11       1.042630551404e-12      -5.363599011607e-13       0.000000000000e+00       2.503231319118e-16       2.152885595630e-17       9.131477970236e-18 
 2228       1.689906381425e-11       1.042757068578e-12      -5.535631290585e-13       0.000000000000e+00       2.498334881392e-16       2.137084544331e-17       9.134857591065e-18 
 2229       1.684858499726e-11       1.042778347347e-12      -5.707875228437e-13       0.000000000000e+00       2.493449675183e-16       2.121935634155e-17       9.137379897721e-18 
 2230       1.679943336153e-11       1.042694430822e-12      -5.880255004301e-13       0.000000000000e+00       2.488575671772e-16       2.107403933637e-17       9.138995862329e-18 
 2231       1.675160123021e-11       1.042505363027e-12      -6.052694525246e-13       0.000000000000e+00       2.483712842199e-16       2.093454381131e-17       9.139656287321e-18 
 2232       1.670508088883e-11       1.042211188902e-12      -6.225117425965e-13       0.000000000000e+00       2.478861157268e-16       2.080051784653e-17       9.139311805252e-18 
 2233       1.665986458521e-11       1.041811954299e-12      -6.397447068472e-13       0.000000000000e+00       2.474020587539e-16       2.067160821743e-17       9.137912878610e-18 
 2234       1.661594452942e-11       1.041307705989e-12      -6.569606541795e-13       0.000000000000e+00       2.469191103336e-16       2.054746039310e-17       9.135409799628e-18 
 2235       1.657331289375e-11       1.040698491661e-12      -6.741518661673e-13       0.000000000000e+00       2.464372674740e-16       2.042771853487e-17       9.131752690098e-18 
 2236       1.653196181266e-11       1.039984359924e-12      -6.913105970251e-13       0.000000000000e+00       2.459565271593e-16       2.031202549483e-17       9.126891501182e-18 
 2237       1.649188338272e-11       1.039165360306e-12      -7.084290735776e-13       0.000000000000e+00       2.454768863494e-16       2.020002281437e-17       9.120776013223e-18 
 2238       1.645306966258e-11       1.038241543257e-12      -7.254994952289e-13       0.000000000000e+00       2.449983419803e-16       2.009135072267e-17       9.113355835558e-18 
 2239       1.641551267290e-11       1.037212960153e-12      -7.425140339327e-13       0.000000000000e+00       2.445208909637e-16       1.998564813525e-17       9.104580406333e-18 
 2240       1.637920439635e-11       1.036079663292e-12      -7.594648341612e-13       0.000000000000e+00       2.440445301872e-16       1.988255265246e-17       9.094398992310e-18 
 2241       1.634413677752e-11       1.034841705899e-12      -7.763440128749e-13       0.000000000000e+00       2.435692565140e-16       1.978170055805e-17       9.082760688682e-18 
 2242       1.631030172288e-11       1.033499142125e-12      -7.931436594923e-13       0.000000000000e+00       2.430950667833e-16       1.968272681767e-17       9.069614418886e-18 
 2243       1.627769110076e-11       1.032052027052e-12      -8.098558358589e-13       0.000000000000e+00       2.426219578097e-16       1.958526507736e-17       9.054908934413e-18 
 2244       1.624629674128e-11       1.030500416689e-12      -8.264725762175e-13       0.000000000000e+00       2.421499263836e-16       1.948894766213e-17       9.038592814623e-18 
 2245       1.621611043631e-11       1.028844367977e-12      -8.429858871771e-13       0.000000000000e+00       2.416789692712e-16       1.939340557444e-17       9.020614466553e-18 
 2246       1.618712393941e-11       1.027083938792e-12      -8.593877476827e-13       0.000000000000e+00       2.412090832141e-16       1.929826849275e-17       9.000922124733e-18 
 2247       1.615932896583e-11       1.025219187939e-12      -8.756701089848e-13       0.000000000000e+00       2.407402649296e-16       1.920316477003e-17       8.979463850997e-18 
 2248       1.613271719241e-11       1.023250175163e-12      -8.918248946089e-13       0.000000000000e+00       2.402725111103e-16       1.910772143227e-17       8.956187534293e-18 
 2249       1.610728025757e-11       1.021176961142e-12      -9.078440003253e-13       0.000000000000e+00       2.398058184247e-16       1.901156417703e-17       8.931040890498e-18 
 2250       1.608300976123e-11       1.018999607492e-12      -9.237192941182e-13       0.000000000000e+00       2.393401835164e-16       1.891431737195e-17       8.903971462230e-18 
 2251       1.605989726482e-11       1.016718176770e-12      -9.394426161554e-13       0.000000000000e+00       2.388756030046e-16       1.881560405325e-17       8.874926618659e-18 
 2252       1.603793429115e-11       1.014332732471e-12      -9.550057787581e-13       0.000000000000e+00       2.384120734839e-16       1.871504592431e-17       8.843853555317e-18 
 2253       1.601711232445e-11       1.011843339033e-12      -9.704005663701e-13       0.000000000000e+00       2.379495915244e-16       1.861226335412e-17       8.810699293916e-18 
 2254       1.599742281029e-11       1.009250061837e-12      -9.856187355275e-13       0.000000000000e+00       2.374881536712e-16       1.850687537586e-17       8.775410682156e-18 
 2255       1.597885715549e-11       1.006552967206e-12      -1.000652014828e-12       0.000000000000e+00       2.370277564451e-16       1.839849968541e-17       8.737934393535e-18 
 2256       1.596140486301e-11       1.003752372603e-12      -1.015493070284e-12       0.000000000000e+00       2.365683965880e-16       1.828683155382e-17       8.698235903567e-18 
 2257       1.594504792313e-11       1.000849598976e-12      -1.030138408285e-12       0.000000000000e+00       2.361100718032e-16       1.817188112747e-17       8.656356553366e-18 
 2258       1.592976638575e-11       9.978462232968e-13      -1.044585491411e-12       0.000000000000e+00       2.356527800201e-16       1.805373766492e-17       8.612356855992e-18 
 2259       1.591554022213e-11       9.947438288172e-13      -1.058831774758e-12       0.000000000000e+00       2.351965191484e-16       1.793249076312e-17       8.566297553933e-18 
 2260       1.590234932480e-11       9.915440050770e-13      -1.072874705921e-12       0.000000000000e+00       2.347412870783e-16       1.780823035784e-17       8.518239619366e-18 
 2261       1.589017350747e-11       9.882483479116e-13      -1.086711724995e-12       0.000000000000e+00       2.342870816805e-16       1.768104672399e-17       8.468244254416e-18 
 2262       1.587899250494e-11       9.848584594587e-13      -1.100340264562e-12       0.000000000000e+00       2.338339008056e-16       1.755103047606e-17       8.416372891412e-18 
 2263       1.586878597301e-11       9.813759481658e-13      -1.113757749685e-12       0.000000000000e+00       2.333817422850e-16       1.741827256847e-17       8.362687193153e-18 
 2264       1.585953348838e-11       9.778024287971e-13      -1.126961597902e-12       0.000000000000e+00       2.329306039302e-16       1.728286429594e-17       8.307249053162e-18 
 2265       1.585121454860e-11       9.741395224412e-13      -1.139949219216e-12       0.000000000000e+00       2.324804835328e-16       1.714489729393e-17       8.250120595946e-18 
 2266       1.584380857191e-11       9.703888565178e-13      -1.152718016085e-12       0.000000000000e+00       2.320313788648e-16       1.700446353896e-17       8.191364177258e-18 
 2267       1.583729489722e-11       9.665520647850e-13      -1.165265383421e-12       0.000000000000e+00       2.315832876784e-16       1.686165534902e-17       8.131042384355e-18 
 2268       1.583165278398e-11       9.626307873469e-13      -1.177588708577e-12       0.000000000000e+00       2.311362077059e-16       1.671656538396e-17       8.069218036256e-18 
 2269       1.582686141211e-11       9.586266706602e-13      -1.189685371340e-12       0.000000000000e+00       2.306901366598e-16       1.656928664585e-17       8.005954184003e-18 
 2270       1.582289988188e-11       9.545413675418e-13      -1.201552743925e-12       0.000000000000e+00       2.302450722327e-16       1.641991247938e-17       7.941314110920e-18 
 2271       1.581974721386e-11       9.503765371760e-13      -1.213188190966e-12       0.000000000000e+00       2.298010120973e-16       1.626853657225e-17       7.875361332874e-18 
 2272       1.581738234880e-11       9.461338451216e-13      -1.224589069509e-12       0.000000000000e+00       2.293579539065e-16       1.611525295551e-17       7.808159598529e-18 
 2273       1.581578414756e-11       9.418149633188e-13      -1.235752729003e-12       0.000000000000e+00       2.289158952928e-16       1.596015600401e-17       7.739772889613e-18 
 2274       1.581493139099e-11       9.374215700971e-13      -1.246676511293e-12       0.000000000000e+00       2.284748338693e-16       1.580334043673e-17       7.670265421170e-18 
 2275       1.581480277987e-11       9.329553501819e-13      -1.257357750615e-12       0.000000000000e+00       2.280347672287e-16       1.564490131715e-17       7.599701641827e-18 
 2276       1.581537693484e-11       9.284179947019e-13      -1.267793773583e-12       0.000000000000e+00       2.275956929437e-16       1.548493405371e-17       7.528146234044e-18 
 2277       1.581663239623e-11       9.238112011963e-13      -1.277981899184e-12       0.000000000000e+00       2.271576085670e-16       1.532353440010e-17       7.455664114383e-18 
 2278       1.581854762404e-11       9.191366736222e-13      -1.287919438773e-12       0.000000000000e+00       2.267205116313e-16       1.516079845571e-17       7.382320433761e-18 
 2279       1.582110099786e-11       9.143961223614e-13      -1.297603696059e-12       0.000000000000e+00       2.262843996489e-16       1.499682266597e-17       7.308180577712e-18 
 2280       1.582427081670e-11       9.095912642278e-13      -1.307031967105e-12       0.000000000000e+00       2.258492701122e-16       1.483170382278e-17       7.233310166645e-18 
 2281       1.582803529899e-11       9.047238224748e-13      -1.316201540313e-12       0.000000000000e+00       2.254151204933e-16       1.466553906482e-17       7.157775056106e-18 
 2282       1.583237258242e-11       8.997955268021e-13      -1.325109696420e-12       0.000000000000e+00       2.249819482442e-16       1.449842587801e-17       7.081641337032e-18 
 2283       1.583726072390e-11       8.948081133633e-13      -1.333753708491e-12       0.000000000000e+00       2.245497507965e-16       1.433046209584e-17       7.004975336016e-18 
