# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1481       1.048494270668e-10       1.713378119341e-12      -5.553068355006e-13       1.210734518146e-14       1.376107961658e-15       4.113209118010e-16       1.101194242100e-17 
 1482       1.044718053881e-10       1.721180484832e-12      -4.884162515822e-13       1.209799889712e-14       1.372372740101e-15       4.084453376173e-16       1.160618950873e-17 
 1483       1.040900913878e-10       1.729288022100e-12      -4.226050507934e-13       1.208855572182e-14       1.368649695651e-15       4.055759608847e-16       1.219666275633e-17 
 1484       1.037043915733e-10       1.737694415843e-12      -3.578843810108e-13       1.207901688444e-14       1.364938791982e-15       4.027130456770e-16       1.278336015225e-17 
 1485       1.033148130794e-10       1.746393311909e-12      -2.942654305685e-13       1.206938362152e-14       1.361239992227e-15       3.998568572953e-16       1.336627975307e-17 
 1486       1.029214636697e-10       1.755378317229e-12      -2.317594283143e-13       1.205965717722e-14       1.357553258980e-15       3.970076622699e-16       1.394541968361e-17 
 1487       1.025244517370e-10       1.764642999747e-12      -1.703776436664e-13       1.204983880339e-14       1.353878554293e-15       3.941657283623e-16       1.452077813714e-17 
 1488       1.021238863050e-10       1.774180888354e-12      -1.101313866698e-13       1.203992975953e-14       1.350215839675e-15       3.913313245671e-16       1.509235337551e-17 
 1489       1.017198770289e-10       1.783985472820e-12      -5.103200805289e-14       1.202993131284e-14       1.346565076093e-15       3.885047211141e-16       1.566014372936e-17 
 1490       1.013125341968e-10       1.794050203724e-12       6.909100715818e-15       1.201984473822e-14       1.342926223965e-15       3.856861894700e-16       1.622414759821e-17 
 1491       1.009019687307e-10       1.804368492387e-12       6.368050737151e-14       1.200967131828e-14       1.339299243169e-15       3.828760023402e-16       1.678436345072e-17 
 1492       1.004882921874e-10       1.814933710804e-12       1.192707387963e-13       1.199941234335e-14       1.335684093031e-15       3.800744336714e-16       1.734078982477e-17 
 1493       1.000716167600e-10       1.825739191577e-12       1.736682809628e-13       1.198906911150e-14       1.332080732330e-15       3.772817586526e-16       1.789342532765e-17 
 1494       9.965205527850e-11       1.836778227845e-12       2.268615788776e-13       1.197864292857e-14       1.328489119296e-15       3.744982537177e-16       1.844226863625e-17 
 1495       9.922972121124e-11       1.848044073216e-12       2.788390365246e-13       1.196813510815e-14       1.324909211609e-15       3.717241965473e-16       1.898731849720e-17 
 1496       9.880472866578e-11       1.859529941702e-12       3.295890168087e-13       1.195754697161e-14       1.321340966396e-15       3.689598660704e-16       1.952857372702e-17 
 1497       9.837719239005e-11       1.871229007646e-12       3.790998414990e-13       1.194687984811e-14       1.317784340231e-15       3.662055424666e-16       2.006603321231e-17 
 1498       9.794722777347e-11       1.883134405659e-12       4.273597911726e-13       1.193613507463e-14       1.314239289135e-15       3.634615071677e-16       2.059969590992e-17 
 1499       9.751495084794e-11       1.895239230548e-12       4.743571051576e-13       1.192531399595e-14       1.310705768573e-15       3.607280428601e-16       2.112956084707e-17 
 1500       9.708047828901e-11       1.907536537250e-12       5.200799814773e-13       1.191441796470e-14       1.307183733454e-15       3.580054334863e-16       2.165562712156e-17 
 1501       9.664392741691e-11       1.920019340765e-12       5.645165767928e-13       1.190344834134e-14       1.303673138129e-15       3.552939642470e-16       2.217789390192e-17 
 1502       9.620541619766e-11       1.932680616084e-12       6.076550063470e-13       1.189240649420e-14       1.300173936391e-15       3.525939216030e-16       2.269636042754e-17 
 1503       9.576506324412e-11       1.945513298125e-12       6.494833439082e-13       1.188129379947e-14       1.296686081474e-15       3.499055932772e-16       2.321102600891e-17 
 1504       9.532298781711e-11       1.958510281663e-12       6.899896217131e-13       1.187011164124e-14       1.293209526048e-15       3.472292682565e-16       2.372189002769e-17 
 1505       9.487930982646e-11       1.971664421261e-12       7.291618304106e-13       1.185886141148e-14       1.289744222225e-15       3.445652367936e-16       2.422895193695e-17 
 1506       9.443414983211e-11       1.984968531205e-12       7.669879190050e-13       1.184754451007e-14       1.286290121550e-15       3.419137904090e-16       2.473221126129e-17 
 1507       9.398762904517e-11       1.998415385434e-12       8.034557948000e-13       1.183616234485e-14       1.282847175006e-15       3.392752218931e-16       2.523166759703e-17 
 1508       9.353986932905e-11       2.011997717471e-12       8.385533233414e-13       1.182471633155e-14       1.279415333010e-15       3.366498253079e-16       2.572732061235e-17 
 1509       9.309099320048e-11       2.025708220357e-12       8.722683283613e-13       1.181320789388e-14       1.275994545412e-15       3.340378959890e-16       2.621917004747e-17 
 1510       9.264112383064e-11       2.039539546582e-12       9.045885917211e-13       1.180163846351e-14       1.272584761494e-15       3.314397305476e-16       2.670721571481e-17 
 1511       9.219038504621e-11       2.053484308016e-12       9.355018533551e-13       1.179000948008e-14       1.269185929970e-15       3.288556268722e-16       2.719145749916e-17 
 1512       9.173890133047e-11       2.067535075842e-12       9.649958112141e-13       1.177832239122e-14       1.265797998983e-15       3.262858841309e-16       2.767189535782e-17 
 1513       9.128679782438e-11       2.081684380490e-12       9.930581212088e-13       1.176657865257e-14       1.262420916104e-15       3.237308027730e-16       2.814852932079e-17 
 1514       9.083420032765e-11       2.095924711564e-12       1.019676397153e-12       1.175477972779e-14       1.259054628334e-15       3.211906845312e-16       2.862135949093e-17 
 1515       9.038123529984e-11       2.110248517777e-12       1.044838210707e-12       1.174292708856e-14       1.255699082099e-15       3.186658324230e-16       2.909038604411e-17 
 1516       8.992802986144e-11       2.124648206886e-12       1.068531091323e-12       1.173102221461e-14       1.252354223249e-15       3.161565507535e-16       2.955560922939e-17 
 1517       8.947471179491e-11       2.139116145616e-12       1.090742526185e-12       1.171906659371e-14       1.249019997060e-15       3.136631451165e-16       3.001702936915e-17 
 1518       8.902140954583e-11       2.153644659600e-12       1.111459960155e-12       1.170706172174e-14       1.245696348232e-15       3.111859223968e-16       3.047464685932e-17 
 1519       8.856825222394e-11       2.168226033306e-12       1.130670795715e-12       1.169500910261e-14       1.242383220883e-15       3.087251907723e-16       3.092846216947e-17 
 1520       8.811536960422e-11       2.182852509970e-12       1.148362392912e-12       1.168291024837e-14       1.239080558556e-15       3.062812597153e-16       3.137847584302e-17 
 1521       8.766288305159e-11       2.197516660337e-12       1.164526335738e-12       1.167076668185e-14       1.235788309677e-15       3.038542794263e-16       3.182467381673e-17 
 1522       8.721087819740e-11       2.212212492888e-12       1.179171276255e-12       1.165857994485e-14       1.232506444017e-15       3.014437574388e-16       3.226698322446e-17 
 1523       8.675943200233e-11       2.226934354153e-12       1.192310213879e-12       1.164635159005e-14       1.229234936386e-15       2.990490373693e-16       3.270531616871e-17 
 1524       8.630862180951e-11       2.241676560825e-12       1.203956240315e-12       1.163408317840e-14       1.225973761187e-15       2.966694590578e-16       3.313958436210e-17 
 1525       8.585852534522e-11       2.256433399709e-12       1.214122539719e-12       1.162177627909e-14       1.222722892407e-15       2.943043585618e-16       3.356969912681e-17 
 1526       8.540922071939e-11       2.271199127674e-12       1.222822388867e-12       1.160943246954e-14       1.219482303624e-15       2.919530681492e-16       3.399557139392e-17 
 1527       8.496078642632e-11       2.285967971603e-12       1.230069157315e-12       1.159705333548e-14       1.216251968000e-15       2.896149162926e-16       3.441711170288e-17 
 1528       8.451330134519e-11       2.300734128348e-12       1.235876307569e-12       1.158464047092e-14       1.213031858284e-15       2.872892276625e-16       3.483423020087e-17 
 1529       8.406684474075e-11       2.315491764676e-12       1.240257395244e-12       1.157219547816e-14       1.209821946809e-15       2.849753231211e-16       3.524683664223e-17 
 1530       8.362149626390e-11       2.330235017223e-12       1.243226069235e-12       1.155971996781e-14       1.206622205492e-15       2.826725197158e-16       3.565484038781e-17 
 1531       8.317733595229e-11       2.344957992443e-12       1.244796071873e-12       1.154721555884e-14       1.203432605833e-15       2.803801306728e-16       3.605815040446e-17 
 1532       8.273444423096e-11       2.359654766563e-12       1.244981239100e-12       1.153468387852e-14       1.200253118914e-15       2.780974653908e-16       3.645667526434e-17 
 1533       8.229290191291e-11       2.374319385528e-12       1.243795500624e-12       1.152212656250e-14       1.197083715398e-15       2.758238294345e-16       3.685032314439e-17 
 1534       8.185279019977e-11       2.388945864959e-12       1.241252880090e-12       1.150954525479e-14       1.193924365530e-15       2.735585245283e-16       3.723900182572e-17 
 1535       8.141419068234e-11       2.403528190098e-12       1.237367495242e-12       1.149694160779e-14       1.190775039133e-15       2.713008485499e-16       3.762261869296e-17 
 1536       8.097718534128e-11       2.418060315763e-12       1.232153558089e-12       1.148431728227e-14       1.187635705609e-15       2.690500955236e-16       3.800108073375e-17 
 1537       8.054185654764e-11       2.432536166297e-12       1.225625375067e-12       1.147167394743e-14       1.184506333938e-15       2.668055556145e-16       3.837429453806e-17 
 1538       8.010828706354e-11       2.446949635520e-12       1.217797347207e-12       1.145901328089e-14       1.181386892676e-15       2.645665151216e-16       3.874216629766e-17 
 1539       7.967656004275e-11       2.461294586681e-12       1.208683970297e-12       1.144633696869e-14       1.178277349958e-15       2.623322564716e-16       3.910460180548e-17 
 1540       7.924675903128e-11       2.475564852405e-12       1.198299835049e-12       1.143364670534e-14       1.175177673490e-15       2.601020582123e-16       3.946150645501e-17 
 1541       7.881896796805e-11       2.489754234650e-12       1.186659627260e-12       1.142094419379e-14       1.172087830557e-15       2.578751950068e-16       3.981278523974e-17 
 1542       7.839327118545e-11       2.503856504654e-12       1.173778127982e-12       1.140823114547e-14       1.169007788012e-15       2.556509376262e-16       4.015834275254e-17 
 1543       7.796975340996e-11       2.517865402885e-12       1.159670213680e-12       1.139550928031e-14       1.165937512287e-15       2.534285529441e-16       4.049808318504e-17 
 1544       7.754849976278e-11       2.531774638997e-12       1.144350856403e-12       1.138278032672e-14       1.162876969380e-15       2.512073039295e-16       4.083191032709e-17 
 1545       7.712959576044e-11       2.545577891777e-12       1.127835123944e-12       1.137004602165e-14       1.159826124864e-15       2.489864496408e-16       4.115972756611e-17 
 1546       7.671312731537e-11       2.559268809098e-12       1.110138180009e-12       1.135730811054e-14       1.156784943880e-15       2.467652452194e-16       4.148143788650e-17 
 1547       7.629918073658e-11       2.572841007868e-12       1.091275284375e-12       1.134456834742e-14       1.153753391139e-15       2.445429418831e-16       4.179694386908e-17 
 1548       7.588784273021e-11       2.586288073984e-12       1.071261793063e-12       1.133182849484e-14       1.150731430920e-15       2.423187869197e-16       4.210614769046e-17 
 1549       7.547920040019e-11       2.599603562279e-12       1.050113158495e-12       1.131909032392e-14       1.147719027068e-15       2.400920236811e-16       4.240895112243e-17 
 1550       7.507334124879e-11       2.612780996478e-12       1.027844929663e-12       1.130635561438e-14       1.144716142998e-15       2.378618915761e-16       4.270525553141e-17 
 1551       7.467035317730e-11       2.625813869146e-12       1.004472752294e-12       1.129362615451e-14       1.141722741689e-15       2.356276260646e-16       4.299496187781e-17 
 1552       7.427032448660e-11       2.638695641638e-12       9.800123690102e-13       1.128090374124e-14       1.138738785683e-15       2.333884586511e-16       4.327797071546e-17 
 1553       7.387334387778e-11       2.651419744055e-12       9.544796194997e-13       1.126819018008e-14       1.135764237088e-15       2.311436168781e-16       4.355418219098e-17 
 1554       7.347950045276e-11       2.663979575188e-12       9.278904406761e-13       1.125548728521e-14       1.132799057577e-15       2.288923243199e-16       4.382349604322e-17 
 1555       7.308888371488e-11       2.676368502476e-12       9.002608668458e-13       1.124279687945e-14       1.129843208381e-15       2.266338005761e-16       4.408581160266e-17 
 1556       7.270158356953e-11       2.688579861951e-12       8.716070298716e-13       1.123012079426e-14       1.126896650295e-15       2.243672612654e-16       4.434102779076e-17 
 1557       7.231769032476e-11       2.700606958195e-12       8.419451593379e-13       1.121746086980e-14       1.123959343674e-15       2.220919180188e-16       4.458904311943e-17 
 1558       7.193729469190e-11       2.712443064285e-12       8.112915827149e-13       1.120481895490e-14       1.121031248434e-15       2.198069784737e-16       4.482975569041e-17 
 1559       7.156048778612e-11       2.724081421750e-12       7.796627255233e-13       1.119219690711e-14       1.118112324048e-15       2.175116462671e-16       4.506306319465e-17 
 1560       7.118736112712e-11       2.735515240517e-12       7.470751114991e-13       1.117959659269e-14       1.115202529547e-15       2.152051210294e-16       4.528886291174e-17 
 1561       7.081800663968e-11       2.746737698866e-12       7.135453627582e-13       1.116701988660e-14       1.112301823521e-15       2.128865983780e-16       4.550705170930e-17 
 1562       7.045251665431e-11       2.757741943376e-12       6.790901999609e-13       1.115446867258e-14       1.109410164114e-15       2.105552699109e-16       4.571752604238e-17 
 1563       7.009098390782e-11       2.768521088883e-12       6.437264424766e-13       1.114194484311e-14       1.106527509027e-15       2.082103232002e-16       4.592018195289e-17 
 1564       6.973350154398e-11       2.779068218426e-12       6.074710085482e-13       1.112945029943e-14       1.103653815515e-15       2.058509417858e-16       4.611491506894e-17 
 1565       6.938016311408e-11       2.789376383200e-12       5.703409154574e-13       1.111698695157e-14       1.100789040386e-15       2.034763051690e-16       4.630162060433e-17 
 1566       6.903106257759e-11       2.799438602505e-12       5.323532796885e-13       1.110455671835e-14       1.097933140002e-15       2.010855888061e-16       4.648019335789e-17 
 1567       6.868629430275e-11       2.809247863699e-12       4.935253170934e-13       1.109216152740e-14       1.095086070275e-15       1.986779641021e-16       4.665052771288e-17 
 1568       6.834595306717e-11       2.818797122151e-12       4.538743430566e-13       1.107980331518e-14       1.092247786671e-15       1.962525984039e-16       4.681251763643e-17 
 1569       6.801013405844e-11       2.828079301186e-12       4.134177726589e-13       1.106748402697e-14       1.089418244204e-15       1.938086549946e-16       4.696605667894e-17 
 1570       6.767891663938e-11       2.837088360255e-12       3.721737438939e-13       1.105520540043e-14       1.086597401679e-15       1.913456222120e-16       4.711107260388e-17 
 1571       6.735231547690e-11       2.845822510397e-12       3.301629933337e-13       1.104296831393e-14       1.083785234462e-15       1.888643041742e-16       4.724763163157e-17 
 1572       6.703032895899e-11       2.854281028640e-12       2.874069982671e-13       1.103077343220e-14       1.080981721828e-15       1.863658392725e-16       4.737583516550e-17 
 1573       6.671295538860e-11       2.862463192504e-12       2.439273554292e-13       1.101862142220e-14       1.078186842725e-15       1.838513718935e-16       4.749578525116e-17 
 1574       6.640019298347e-11       2.870368280010e-12       1.997457811968e-13       1.100651295315e-14       1.075400575782e-15       1.813220524282e-16       4.760758457714e-17 
 1575       6.609203987591e-11       2.877995569678e-12       1.548841117827e-13       1.099444869652e-14       1.072622899299e-15       1.787790372821e-16       4.771133647616e-17 
 1576       6.578849411270e-11       2.885344340535e-12       1.093643034313e-13       1.098242932607e-14       1.069853791255e-15       1.762234888848e-16       4.780714492623e-17 
 1577       6.548955365484e-11       2.892413872114e-12       6.320843261314e-14       1.097045551781e-14       1.067093229299e-15       1.736565756990e-16       4.789511455167e-17 
 1578       6.519521637741e-11       2.899203444458e-12       1.643869621999e-14       1.095852795002e-14       1.064341190757e-15       1.710794722310e-16       4.797535062424e-17 
 1579       6.490548006937e-11       2.905712338126e-12      -3.092258824027e-14       1.094664730324e-14       1.061597652625e-15       1.684933590397e-16       4.804795906422e-17 
 1580       6.462034243342e-11       2.911939834191e-12      -7.885298244870e-14       1.093481426032e-14       1.058862591572e-15       1.658994227464e-16       4.811304644149e-17 
 1581       6.433980108575e-11       2.917885214248e-12      -1.273299270803e-13       1.092302950635e-14       1.056135983940e-15       1.632988560444e-16       4.817071997661e-17 
 1582       6.406385355594e-11       2.923547760413e-12      -1.763307416092e-13       1.091129372872e-14       1.053417805740e-15       1.606928577087e-16       4.822108754195e-17 
 1583       6.379249728674e-11       2.928926755329e-12      -2.258326241136e-13       1.089960761709e-14       1.050708032653e-15       1.580826326056e-16       4.826425766272e-17 
 1584       6.352572963387e-11       2.934021482167e-12      -2.758126510808e-13       1.088797186342e-14       1.048006640031e-15       1.554693917021e-16       4.830033951808e-17 
 1585       6.326354786590e-11       2.938831224630e-12      -3.262477772124e-13       1.087638716195e-14       1.045313602895e-15       1.528543520758e-16       4.832944294224e-17 
 1586       6.300594916404e-11       2.943355266955e-12      -3.771148352292e-13       1.086485420922e-14       1.042628895931e-15       1.502387369244e-16       4.835167842556e-17 
 1587       6.275293062194e-11       2.947592893920e-12      -4.283905356766e-13       1.085337370405e-14       1.039952493497e-15       1.476237755753e-16       4.836715711558e-17 
 1588       6.250448924554e-11       2.951543390839e-12      -4.800514667290e-13       1.084194634757e-14       1.037284369614e-15       1.450107034953e-16       4.837599081816e-17 
 1589       6.226062195290e-11       2.955206043575e-12      -5.320740939955e-13       1.083057284319e-14       1.034624497972e-15       1.424007623001e-16       4.837829199857e-17 
 1590       6.202132557399e-11       2.958580138535e-12      -5.844347603248e-13       1.081925389666e-14       1.031972851926e-15       1.397951997639e-16       4.837417378253e-17 
 1591       6.178659685054e-11       2.961664962676e-12      -6.371096856101e-13       1.080799021600e-14       1.029329404493e-15       1.371952698293e-16       4.836374995734e-17 
 1592       6.155643243582e-11       2.964459803510e-12      -6.900749665941e-13       1.079678251156e-14       1.026694128360e-15       1.346022326165e-16       4.834713497296e-17 
 1593       6.133082889453e-11       2.966963949103e-12      -7.433065766745e-13       1.078563149598e-14       1.024066995871e-15       1.320173544332e-16       4.832444394309e-17 
 1594       6.110978270255e-11       2.969176688081e-12      -7.967803657084e-13       1.077453788424e-14       1.021447979038e-15       1.294419077842e-16       4.829579264625e-17 
 1595       6.089329024682e-11       2.971097309633e-12      -8.504720598179e-13       1.076350239361e-14       1.018837049533e-15       1.268771713808e-16       4.826129752689e-17 
 1596       6.068134782510e-11       2.972725103513e-12      -9.043572611952e-13       1.075252574370e-14       1.016234178690e-15       1.243244301509e-16       4.822107569646e-17 
 1597       6.047395164585e-11       2.974059360041e-12      -9.584114479070e-13       1.074160865644e-14       1.013639337505e-15       1.217849752479e-16       4.817524493450e-17 
 1598       6.027109782803e-11       2.975099370111e-12      -1.012609973700e-12       1.073075185607e-14       1.011052496632e-15       1.192601040609e-16       4.812392368974e-17 
 1599       6.007278240091e-11       2.975844425190e-12      -1.066928067807e-12       1.071995606918e-14       1.008473626386e-15       1.167511202243e-16       4.806723108117e-17 
 1600       5.987900130389e-11       2.976293817323e-12      -1.121340834750e-12       1.070922202467e-14       1.005902696742e-15       1.142593336268e-16       4.800528689913e-17 
 1601       5.968975038634e-11       2.976446839134e-12      -1.175823254145e-12       1.069855045378e-14       1.003339677332e-15       1.117860604220e-16       4.793821160642e-17 
 1602       5.950502540742e-11       2.976302783833e-12      -1.230350180511e-12       1.068794209011e-14       1.000784537446e-15       1.093326230370e-16       4.786612633936e-17 
 1603       5.932482203589e-11       2.975860945214e-12      -1.284896343070e-12       1.067739766955e-14       9.982372460303e-16       1.069003501828e-16       4.778915290888e-17 
 1604       5.914913584993e-11       2.975120617662e-12      -1.339436345555e-12       1.066691793038e-14       9.956977716893e-16       1.044905768635e-16       4.770741380164e-17 
 1605       5.897796233697e-11       2.974081096152e-12      -1.393944666016e-12       1.065650361320e-14       9.931660826818e-16       1.021046443861e-16       4.762103218107e-17 
 1606       5.881129689351e-11       2.972741676259e-12      -1.448395656620e-12       1.064615546097e-14       9.906421469220e-16       9.974390036993e-17       4.753013188849e-17 
 1607       5.864913482494e-11       2.971101654152e-12      -1.502763543463e-12       1.063587421898e-14       9.881259319785e-16       9.740969875653e-17       4.743483744420e-17 
 1608       5.849147134535e-11       2.969160326605e-12      -1.557022426370e-12       1.062566063491e-14       9.856174050735e-16       9.510339981903e-17       4.733527404853e-17 
 1609       5.833830157737e-11       2.966916990995e-12      -1.611146278702e-12       1.061551545874e-14       9.831165330826e-16       9.282637017188e-17       4.723156758299e-17 
 1610       5.818962055200e-11       2.964370945306e-12      -1.665108947160e-12       1.060543944287e-14       9.806232825335e-16       9.057998278046e-17       4.712384461129e-17 
 1611       5.804542320839e-11       2.961521488135e-12      -1.718884151591e-12       1.059543334203e-14       9.781376196059e-16       8.836561697068e-17       4.701223238047e-17 
 1612       5.790570439370e-11       2.958367918691e-12      -1.772445484794e-12       1.058549791331e-14       9.756595101305e-16       8.618465843859e-17       4.689685882198e-17 
 1613       5.777045886290e-11       2.954909536800e-12      -1.825766412323e-12       1.057563391618e-14       9.731889195885e-16       8.403849926003e-17       4.677785255277e-17 
 1614       5.763968127861e-11       2.951145642908e-12      -1.878820272293e-12       1.056584211248e-14       9.707258131109e-16       8.192853790022e-17       4.665534287636e-17 
 1615       5.751336621091e-11       2.947075538085e-12      -1.931580275185e-12       1.055612326642e-14       9.682701554779e-16       7.985617922337e-17       4.652945978394e-17 
 1616       5.739150813715e-11       2.942698524026e-12      -1.984019503650e-12       1.054647814458e-14       9.658219111181e-16       7.782283450233e-17       4.640033395547e-17 
 1617       5.727410144179e-11       2.938013903053e-12      -2.036110912318e-12       1.053690751592e-14       9.633810441078e-16       7.582992142819e-17       4.626809676075e-17 
 1618       5.716114041622e-11       2.933020978123e-12      -2.087827327597e-12       1.052741215179e-14       9.609475181709e-16       7.387886411986e-17       4.613288026049e-17 
 1619       5.705261039320e-11       2.927719820163e-12      -2.139144212246e-12       1.051799259890e-14       9.585213000051e-16       7.197073770507e-17       4.599479571860e-17 
 1620       5.694846106297e-11       2.922113577666e-12      -2.190047986788e-12       1.050864849594e-14       9.561023692987e-16       7.010519853123e-17       4.585386892428e-17 
 1621       5.684863291564e-11       2.916206187973e-12      -2.240527782900e-12       1.049937925082e-14       9.536907088033e-16       6.828154430684e-17       4.571010428760e-17 
 1622       5.675306608416e-11       2.910001611869e-12      -2.290572685410e-12       1.049018426707e-14       9.512863010138e-16       6.649906864626e-17       4.556350627546e-17 
 1623       5.666170034367e-11       2.903503833617e-12      -2.340171732221e-12       1.048106294388e-14       9.488891281684e-16       6.475706106303e-17       4.541407941166e-17 
 1624       5.657447511096e-11       2.896716861003e-12      -2.389313914251e-12       1.047201467606e-14       9.464991722472e-16       6.305480696321e-17       4.526182827703e-17 
 1625       5.649132944386e-11       2.889644725370e-12      -2.437988175358e-12       1.046303885404e-14       9.441164149727e-16       6.139158763879e-17       4.510675750948e-17 
 1626       5.641220204068e-11       2.882291481655e-12      -2.486183412276e-12       1.045413486388e-14       9.417408378085e-16       5.976668026100e-17       4.494887180420e-17 
 1627       5.633703123959e-11       2.874661208430e-12      -2.533888474545e-12       1.044530208724e-14       9.393724219593e-16       5.817935787368e-17       4.478817591366e-17 
 1628       5.626575501809e-11       2.866758007940e-12      -2.581092164441e-12       1.043653990139e-14       9.370111483700e-16       5.662888938662e-17       4.462467464779e-17 
 1629       5.619831099236e-11       2.858586006138e-12      -2.627783236909e-12       1.042784767919e-14       9.346569977255e-16       5.511453956895e-17       4.445837287405e-17 
 1630       5.613463641673e-11       2.850149352727e-12      -2.673950399495e-12       1.041922478908e-14       9.323099504502e-16       5.363556904246e-17       4.428927551754e-17 
 1631       5.607466818306e-11       2.841452221196e-12      -2.719582312277e-12       1.041067059509e-14       9.299699867071e-16       5.219123427497e-17       4.411738756110e-17 
 1632       5.601834282018e-11       2.832498808859e-12      -2.764667587797e-12       1.040218445681e-14       9.276370863978e-16       5.078078757371e-17       4.394271404544e-17 
 1633       5.596559649331e-11       2.823293336892e-12      -2.809194790991e-12       1.039376572940e-14       9.253112291617e-16       4.940347707861e-17       4.376526006921e-17 
 1634       5.591636500343e-11       2.813840050372e-12      -2.853152439123e-12       1.038541376358e-14       9.229923943757e-16       4.805854675573e-17       4.358503078912e-17 
 1635       5.587058378676e-11       2.804143218316e-12      -2.896529001714e-12       1.037712790561e-14       9.206805611534e-16       4.674523639056e-17       4.340203142005e-17 
 1636       5.582818791412e-11       2.794207133717e-12      -2.939312900475e-12       1.036890749730e-14       9.183757083447e-16       4.546278158140e-17       4.321626723515e-17 
 1637       5.578911209038e-11       2.784036113584e-12      -2.981492509239e-12       1.036075187599e-14       9.160778145356e-16       4.421041373272e-17       4.302774356593e-17 
 1638       5.575329065387e-11       2.773634498979e-12      -3.023056153893e-12       1.035266037454e-14       9.137868580472e-16       4.298736004849e-17       4.283646580238e-17 
 1639       5.572065757578e-11       2.763006655057e-12      -3.063992112304e-12       1.034463232134e-14       9.115028169357e-16       4.179284352558e-17       4.264243939309e-17 
 1640       5.569114645960e-11       2.752156971100e-12      -3.104288614261e-12       1.033666704028e-14       9.092256689915e-16       4.062608294705e-17       4.244566984531e-17 
 1641       5.566469054052e-11       2.741089860560e-12      -3.143933841396e-12       1.032876385076e-14       9.069553917388e-16       3.948629287558e-17       4.224616272510e-17 
 1642       5.564122268483e-11       2.729809761095e-12      -3.182915927122e-12       1.032092206767e-14       9.046919624352e-16       3.837268364676e-17       4.204392365741e-17 
 1643       5.562067538937e-11       2.718321134607e-12      -3.221222956563e-12       1.031314100140e-14       9.024353580712e-16       3.728446136249e-17       4.183895832619e-17 
 1644       5.560298078094e-11       2.706628467280e-12      -3.258842966484e-12       1.030541995780e-14       9.001855553693e-16       3.622082788430e-17       4.163127247448e-17 
 1645       5.558807061569e-11       2.694736269618e-12      -3.295763945225e-12       1.029775823821e-14       8.979425307844e-16       3.518098082675e-17       4.142087190455e-17 
 1646       5.557587627856e-11       2.682649076484e-12      -3.331973832630e-12       1.029015513944e-14       8.957062605021e-16       3.416411355074e-17       4.120776247796e-17 
 1647       5.556632878267e-11       2.670371447139e-12      -3.367460519982e-12       1.028260995373e-14       8.934767204392e-16       3.316941515688e-17       4.099195011571e-17 
 1648       5.555935876879e-11       2.657907965277e-12      -3.402211849930e-12       1.027512196880e-14       8.912538862427e-16       3.219607047886e-17       4.077344079831e-17 
 1649       5.555489650467e-11       2.645263239065e-12      -3.436215616424e-12       1.026769046780e-14       8.890377332894e-16       3.124326007680e-17       4.055224056589e-17 
 1650       5.555287188456e-11       2.632441901183e-12      -3.469459564647e-12       1.026031472931e-14       8.868282366854e-16       3.031016023059e-17       4.032835551833e-17 
 1651       5.555321442852e-11       2.619448608860e-12      -3.501931390943e-12       1.025299402736e-14       8.846253712655e-16       2.939594293326e-17       4.010179181531e-17 
 1652       5.555585328191e-11       2.606288043910e-12      -3.533618742753e-12       1.024572763136e-14       8.824291115931e-16       2.849977588432e-17       3.987255567649e-17 
 1653       5.556071721480e-11       2.592964912776e-12      -3.564509218540e-12       1.023851480617e-14       8.802394319589e-16       2.762082248314e-17       3.964065338155e-17 
 1654       5.556773462132e-11       2.579483946562e-12      -3.594590367730e-12       1.023135481203e-14       8.780563063813e-16       2.675824182229e-17       3.940609127031e-17 
 1655       5.557683351918e-11       2.565849901075e-12      -3.623849690635e-12       1.022424690460e-14       8.758797086053e-16       2.591118868088e-17       3.916887574287e-17 
 1656       5.558794154898e-11       2.552067556863e-12      -3.652274638389e-12       1.021719033492e-14       8.737096121022e-16       2.507881351796e-17       3.892901325967e-17 
 1657       5.560098597371e-11       2.538141719251e-12      -3.679852612879e-12       1.021018434939e-14       8.715459900690e-16       2.426026246581e-17       3.868651034160e-17 
 1658       5.561589367811e-11       2.524077218379e-12      -3.706570966674e-12       1.020322818982e-14       8.693888154281e-16       2.345467732338e-17       3.844137357015e-17 
 1659       5.563259116813e-11       2.509878909245e-12      -3.732417002960e-12       1.019632109337e-14       8.672380608265e-16       2.266119554955e-17       3.819360958743e-17 
 1660       5.565100457029e-11       2.495551671736e-12      -3.757377975472e-12       1.018946229255e-14       8.650936986356e-16       2.187895025656e-17       3.794322509638e-17 
 1661       5.567105963116e-11       2.481100410672e-12      -3.781441088419e-12       1.018265101524e-14       8.629557009504e-16       2.110707020334e-17       3.769022686078e-17 
 1662       5.569268171672e-11       2.466530055841e-12      -3.804593496425e-12       1.017588648466e-14       8.608240395893e-16       2.034467978884e-17       3.743462170542e-17 
