# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1477       9.762112412821e-11       1.515518499134e-12      -1.526058209785e-12       1.082285300461e-14       1.271653498278e-15       4.138485506060e-16       4.399159260018e-18 
 1478       9.731312968934e-11       1.519160740095e-12      -1.457388240908e-12       1.081469826353e-14       1.268124041813e-15       4.112077355932e-16       5.031732309966e-18 
 1479       9.700086748158e-11       1.523132037611e-12      -1.389535157947e-12       1.080645212598e-14       1.264606198543e-15       4.085581554364e-16       5.656456266950e-18 
 1480       9.668442676314e-11       1.527427193274e-12      -1.322511093966e-12       1.079811547158e-14       1.261099935955e-15       4.059003661214e-16       6.273440798721e-18 
 1481       9.636389733332e-11       1.532040975229e-12      -1.256328232105e-12       1.078968918571e-14       1.257605221033e-15       4.032349266944e-16       6.882796313581e-18 
 1482       9.603936953341e-11       1.536968118126e-12      -1.190998805651e-12       1.078117415948e-14       1.254122020257e-15       4.005623992675e-16       7.484633961716e-18 
 1483       9.571093424769e-11       1.542203323050e-12      -1.126535098113e-12       1.077257128979e-14       1.250650299599e-15       3.978833490242e-16       8.079065636541e-18 
 1484       9.537868290432e-11       1.547741257470e-12      -1.062949443303e-12       1.076388147931e-14       1.247190024527e-15       3.951983442240e-16       8.666203976034e-18 
 1485       9.504270747633e-11       1.553576555173e-12      -1.000254225403e-12       1.075510563647e-14       1.243741160000e-15       3.925079562077e-16       9.246162364073e-18 
 1486       9.470310048251e-11       1.559703816211e-12      -9.384618790466e-13       1.074624467553e-14       1.240303670469e-15       3.898127594029e-16       9.819054931779e-18 
 1487       9.435995498841e-11       1.566117606834e-12      -8.775848893915e-13       1.073729951652e-14       1.236877519874e-15       3.871133313289e-16       1.038499655885e-17 
 1488       9.401336460725e-11       1.572812459437e-12      -8.176357921948e-13       1.072827108532e-14       1.233462671644e-15       3.844102526019e-16       1.094410287491e-17 
 1489       9.366342350084e-11       1.579782872498e-12      -7.586271738888e-13       1.071916031360e-14       1.230059088698e-15       3.817041069403e-16       1.149649026083e-17 
 1490       9.331022638058e-11       1.587023310517e-12      -7.005716716555e-13       1.070996813888e-14       1.226666733439e-15       3.789954811695e-16       1.204227585007e-17 
 1491       9.295386850836e-11       1.594528203962e-12      -6.434819735028e-13       1.070069550454e-14       1.223285567759e-15       3.762849652275e-16       1.258157753005e-17 
 1492       9.259444569751e-11       1.602291949201e-12      -5.873708183388e-13       1.069134335979e-14       1.219915553031e-15       3.735731521701e-16       1.311451394342e-17 
 1493       9.223205431377e-11       1.610308908451e-12      -5.322509960473e-13       1.068191265971e-14       1.216556650115e-15       3.708606381756e-16       1.364120448948e-17 
 1494       9.186679127618e-11       1.618573409714e-12      -4.781353475633e-13       1.067240436527e-14       1.213208819353e-15       3.681480225504e-16       1.416176932546e-17 
 1495       9.149875405807e-11       1.627079746717e-12      -4.250367649478e-13       1.066281944331e-14       1.209872020566e-15       3.654359077339e-16       1.467632936787e-17 
 1496       9.112804068799e-11       1.635822178856e-12      -3.729681914632e-13       1.065315886658e-14       1.206546213058e-15       3.627248993039e-16       1.518500629387e-17 
 1497       9.075474975063e-11       1.644794931133e-12      -3.219426216485e-13       1.064342361371e-14       1.203231355611e-15       3.600156059817e-16       1.568792254255e-17 
 1498       9.037898038781e-11       1.653992194100e-12      -2.719731013946e-13       1.063361466926e-14       1.199927406487e-15       3.573086396372e-16       1.618520131632e-17 
 1499       9.000083229936e-11       1.663408123795e-12      -2.230727280191e-13       1.062373302373e-14       1.196634323423e-15       3.546046152940e-16       1.667696658225e-17 
 1500       8.962040574412e-11       1.673036841689e-12      -1.752546503422e-13       1.061377967353e-14       1.193352063633e-15       3.519041511347e-16       1.716334307335e-17 
 1501       8.923780154085e-11       1.682872434620e-12      -1.285320687612e-13       1.060375562103e-14       1.190080583807e-15       3.492078685063e-16       1.764445628998e-17 
 1502       8.885312106918e-11       1.692908954737e-12      -8.291823532614e-14       1.059366187455e-14       1.186819840107e-15       3.465163919249e-16       1.812043250114e-17 
 1503       8.846646627056e-11       1.703140419439e-12      -3.842645381489e-14       1.058349944838e-14       1.183569788170e-15       3.438303490810e-16       1.859139874582e-17 
 1504       8.807793964919e-11       1.713560811319e-12       4.929920191657e-15       1.057326936277e-14       1.180330383103e-15       3.411503708450e-16       1.905748283436e-17 
 1505       8.768764427298e-11       1.724164078100e-12       4.713747923435e-14       1.056297264399e-14       1.177101579484e-15       3.384770912721e-16       1.951881334976e-17 
 1506       8.729568377448e-11       1.734944132579e-12       8.818276390060e-14       1.055261032427e-14       1.173883331363e-15       3.358111476072e-16       1.997551964903e-17 
 1507       8.690216235181e-11       1.745894852564e-12       1.280522627491e-13       1.054218344186e-14       1.170675592255e-15       3.331531802909e-16       2.042773186453e-17 
 1508       8.650718476963e-11       1.757010080819e-12       1.667324122348e-13       1.053169304102e-14       1.167478315145e-15       3.305038329636e-16       2.087558090531e-17 
 1509       8.611085636008e-11       1.768283625001e-12       2.042095966335e-13       1.052114017206e-14       1.164291452483e-15       3.278637524717e-16       2.131919845845e-17 
 1510       8.571328302368e-11       1.779709257602e-12       2.404701479666e-13       1.051052589129e-14       1.161114956186e-15       3.252335888719e-16       2.175871699037e-17 
 1511       8.531457123035e-11       1.791280715891e-12       2.755003459263e-13       1.049985126109e-14       1.157948777633e-15       3.226139954370e-16       2.219426974822e-17 
 1512       8.491482802028e-11       1.802991701850e-12       3.092864177997e-13       1.048911734989e-14       1.154792867667e-15       3.200056286608e-16       2.262599076117e-17 
 1513       8.451416100490e-11       1.814835882120e-12       3.418145383943e-13       1.047832523219e-14       1.151647176595e-15       3.174091482633e-16       2.305401484178e-17 
 1514       8.411267836783e-11       1.826806887937e-12       3.730708299625e-13       1.046747598855e-14       1.148511654182e-15       3.148252171957e-16       2.347847758733e-17 
 1515       8.371048886583e-11       1.838898315077e-12       4.030413621262e-13       1.045657070563e-14       1.145386249656e-15       3.122545016459e-16       2.389951538115e-17 
 1516       8.330770182969e-11       1.851103723792e-12       4.317121518018e-13       1.044561047619e-14       1.142270911700e-15       3.096976710437e-16       2.431726539397e-17 
 1517       8.290442716526e-11       1.863416638755e-12       4.590691631250e-13       1.043459639909e-14       1.139165588459e-15       3.071553980654e-16       2.473186558523e-17 
 1518       8.250077535431e-11       1.875830548995e-12       4.850983073756e-13       1.042352957931e-14       1.136070227533e-15       3.046283586397e-16       2.514345470448e-17 
 1519       8.209685745551e-11       1.888338907845e-12       5.097854429022e-13       1.041241112794e-14       1.132984775975e-15       3.021172319523e-16       2.555217229265e-17 
 1520       8.169278510539e-11       1.900935132874e-12       5.331163750469e-13       1.040124216224e-14       1.129909180297e-15       2.996227004513e-16       2.595815868342e-17 
 1521       8.128866354347e-11       1.913612810974e-12       5.550808496474e-13       1.039002384990e-14       1.126843391620e-15       2.971452833294e-16       2.636152173919e-17 
 1522       8.088457061253e-11       1.926366315869e-12       5.756845757015e-13       1.037875754257e-14       1.123787381202e-15       2.946848352066e-16       2.676223670630e-17 
 1523       8.048057755825e-11       1.939190196423e-12       5.949373181725e-13       1.036744464365e-14       1.120741125061e-15       2.922410426369e-16       2.716024539937e-17 
 1524       8.007675598731e-11       1.952078971991e-12       6.128489150367e-13       1.035608656413e-14       1.117704598828e-15       2.898135901897e-16       2.755548937892e-17 
 1525       7.967317786790e-11       1.965027132371e-12       6.294292774146e-13       1.034468472259e-14       1.114677777747e-15       2.874021604471e-16       2.794790995098e-17 
 1526       7.926991553037e-11       1.978029137753e-12       6.446883897029e-13       1.033324054521e-14       1.111660636671e-15       2.850064339998e-16       2.833744816671e-17 
 1527       7.886704166774e-11       1.991079418675e-12       6.586363097067e-13       1.032175546580e-14       1.108653150068e-15       2.826260894443e-16       2.872404482198e-17 
 1528       7.846462933633e-11       2.004172375968e-12       6.712831687707e-13       1.031023092576e-14       1.105655292014e-15       2.802608033788e-16       2.910764045703e-17 
 1529       7.806275195632e-11       2.017302380712e-12       6.826391719113e-13       1.029866837418e-14       1.102667036194e-15       2.779102504000e-16       2.948817535605e-17 
 1530       7.766148331235e-11       2.030463774186e-12       6.927145979486e-13       1.028706926778e-14       1.099688355902e-15       2.755741031000e-16       2.986558954682e-17 
 1531       7.726089755407e-11       2.043650867817e-12       7.015197996379e-13       1.027543507093e-14       1.096719224040e-15       2.732520320621e-16       3.023982280029e-17 
 1532       7.686106919677e-11       2.056857943133e-12       7.090652038016e-13       1.026376725570e-14       1.093759613118e-15       2.709437058581e-16       3.061081463025e-17 
 1533       7.646207312189e-11       2.070079251716e-12       7.153613114609e-13       1.025206730185e-14       1.090809495248e-15       2.686487910441e-16       3.097850429287e-17 
 1534       7.606398457767e-11       2.083309015149e-12       7.204186979680e-13       1.024033669683e-14       1.087868842153e-15       2.663669521577e-16       3.134283078638e-17 
 1535       7.566687917970e-11       2.096541424970e-12       7.242480131374e-13       1.022857693581e-14       1.084937625156e-15       2.640978517142e-16       3.170373285065e-17 
 1536       7.527083291149e-11       2.109770642624e-12       7.268599813779e-13       1.021678952168e-14       1.082015815185e-15       2.618411502032e-16       3.206114896680e-17 
 1537       7.487592212508e-11       2.122990799410e-12       7.282654018247e-13       1.020497596510e-14       1.079103382771e-15       2.595965060850e-16       3.241501735686e-17 
 1538       7.448222354160e-11       2.136195996438e-12       7.284751484707e-13       1.019313778444e-14       1.076200298048e-15       2.573635757875e-16       3.276527598330e-17 
 1539       7.408981425185e-11       2.149380304576e-12       7.275001702987e-13       1.018127650585e-14       1.073306530749e-15       2.551420137023e-16       3.311186254874e-17 
 1540       7.369877171691e-11       2.162537764401e-12       7.253514914130e-13       1.016939366328e-14       1.070422050211e-15       2.529314721816e-16       3.345471449548e-17 
 1541       7.330917376867e-11       2.175662386154e-12       7.220402111711e-13       1.015749079843e-14       1.067546825365e-15       2.507316015346e-16       3.379376900519e-17 
 1542       7.292109861046e-11       2.188748149687e-12       7.175775043161e-13       1.014556946082e-14       1.064680824747e-15       2.485420500238e-16       3.412896299846e-17 
 1543       7.253462481760e-11       2.201789004416e-12       7.119746211076e-13       1.013363120780e-14       1.061824016487e-15       2.463624638622e-16       3.446023313444e-17 
 1544       7.214983133800e-11       2.214778869273e-12       7.052428874542e-13       1.012167760452e-14       1.058976368313e-15       2.441924872089e-16       3.478751581046e-17 
 1545       7.176679749274e-11       2.227711632656e-12       6.973937050452e-13       1.010971022398e-14       1.056137847549e-15       2.420317621666e-16       3.511074716165e-17 
 1546       7.138560297662e-11       2.240581152381e-12       6.884385514821e-13       1.009773064702e-14       1.053308421117e-15       2.398799287774e-16       3.542986306052e-17 
 1547       7.100632785880e-11       2.253381255631e-12       6.783889804107e-13       1.008574046237e-14       1.050488055530e-15       2.377366250198e-16       3.574479911662e-17 
 1548       7.062905258331e-11       2.266105738911e-12       6.672566216528e-13       1.007374126660e-14       1.047676716898e-15       2.356014868048e-16       3.605549067611e-17 
 1549       7.025385796969e-11       2.278748367996e-12       6.550531813379e-13       1.006173466419e-14       1.044874370923e-15       2.334741479731e-16       3.636187282140e-17 
 1550       6.988082521354e-11       2.291302877882e-12       6.417904420353e-13       1.004972226753e-14       1.042080982899e-15       2.313542402909e-16       3.666388037077e-17 
 1551       6.951003588712e-11       2.303762972742e-12       6.274802628856e-13       1.003770569689e-14       1.039296517712e-15       2.292413934470e-16       3.696144787796e-17 
 1552       6.914157193992e-11       2.316122325871e-12       6.121345797327e-13       1.002568658049e-14       1.036520939837e-15       2.271352350489e-16       3.725450963180e-17 
 1553       6.877551569922e-11       2.328374579639e-12       5.957654052554e-13       1.001366655448e-14       1.033754213342e-15       2.250353906199e-16       3.754299965583e-17 
 1554       6.841194987072e-11       2.340513345446e-12       5.783848290996e-13       1.000164726296e-14       1.030996301882e-15       2.229414835950e-16       3.782685170789e-17 
 1555       6.805095753908e-11       2.352532203668e-12       5.600050180096e-13       9.989630357997e-15       1.028247168700e-15       2.208531353178e-16       3.810599927977e-17 
 1556       6.769262216852e-11       2.364424703612e-12       5.406382159602e-13       9.977617499621e-15       1.025506776628e-15       2.187699650371e-16       3.838037559677e-17 
 1557       6.733702760339e-11       2.376184363463e-12       5.202967442886e-13       9.965610355858e-15       1.022775088083e-15       2.166915899032e-16       3.864991361738e-17 
 1558       6.698425806876e-11       2.387804670240e-12       4.989930018260e-13       9.953610602730e-15       1.020052065068e-15       2.146176249646e-16       3.891454603285e-17 
 1559       6.663439817100e-11       2.399279079745e-12       4.767394650293e-13       9.941619924270e-15       1.017337669174e-15       2.125476831645e-16       3.917420526681e-17 
 1560       6.628753289835e-11       2.410601016514e-12       4.535486881134e-13       9.929640012536e-15       1.014631861571e-15       2.104813753373e-16       3.942882347490e-17 
 1561       6.594374762154e-11       2.421763873767e-12       4.294333031823e-13       9.917672567622e-15       1.011934603016e-15       2.084183102052e-16       3.967833254436e-17 
 1562       6.560312809430e-11       2.432761013363e-12       4.044060203617e-13       9.905719297670e-15       1.009245853848e-15       2.063580943748e-16       3.992266409367e-17 
 1563       6.526576045401e-11       2.443585765746e-12       3.784796279301e-13       9.893781918883e-15       1.006565573988e-15       2.043003323333e-16       4.016174947214e-17 
 1564       6.493173122225e-11       2.454231429901e-12       3.516669924510e-13       9.881862155538e-15       1.003893722937e-15       2.022446264456e-16       4.039551975955e-17 
 1565       6.460112730537e-11       2.464691273302e-12       3.239810589047e-13       9.869961739996e-15       1.001230259776e-15       2.001905769503e-16       4.062390576574e-17 
 1566       6.427403599511e-11       2.474958531865e-12       2.954348508197e-13       9.858082412717e-15       9.985751431663e-16       1.981377819567e-16       4.084683803024e-17 
 1567       6.395054496912e-11       2.485026409899e-12       2.660414704053e-13       9.846225922273e-15       9.959283313477e-16       1.960858374407e-16       4.106424682187e-17 
 1568       6.363074229162e-11       2.494888080055e-12       2.358140986825e-13       9.834394025355e-15       9.932897821371e-16       1.940343372423e-16       4.127606213838e-17 
 1569       6.331471641392e-11       2.504536683280e-12       2.047659956164e-13       9.822588486791e-15       9.906594529286e-16       1.919828730612e-16       4.148221370601e-17 
 1570       6.300254208329e-11       2.513966259227e-12       1.729114194509e-13       9.810810901295e-15       9.880373046933e-16       1.899311197820e-16       4.168264100197e-17 
 1571       6.269423792486e-11       2.523174547059e-12       1.402683938165e-13       9.799062156874e-15       9.854233140217e-16       1.878790923257e-16       4.187732342444e-17 
 1572       6.238980846564e-11       2.532160210645e-12       1.068559666675e-13       9.787342966445e-15       9.828174611918e-16       1.858268911844e-16       4.206625040289e-17 
 1573       6.208925819029e-11       2.540921910465e-12       7.269329359492e-14       9.775654045645e-15       9.802197261778e-16       1.837746173108e-16       4.224941140087e-17 
 1574       6.179259154102e-11       2.549458303603e-12       3.779963800293e-14       9.763996112842e-15       9.776300886499e-16       1.817223721194e-16       4.242679591614e-17 
 1575       6.149981291746e-11       2.557768043749e-12       2.194371285719e-15       9.752369889128e-15       9.750485279728e-16       1.796702574869e-16       4.259839348075e-17 
 1576       6.121092667658e-11       2.565849781190e-12      -3.410302699623e-14       9.740776098333e-15       9.724750232060e-16       1.776183757527e-16       4.276419366113e-17 
 1577       6.092593713256e-11       2.573702162812e-12      -7.107296893953e-14       9.729215467021e-15       9.699095531025e-16       1.755668297198e-16       4.292418605825e-17 
 1578       6.064484855674e-11       2.581323832090e-12      -1.086957581214e-13       9.717688724498e-15       9.673520961089e-16       1.735157226557e-16       4.307836030765e-17 
 1579       6.036766517742e-11       2.588713429090e-12      -1.469515894230e-13       9.706196602815e-15       9.648026303638e-16       1.714651582927e-16       4.322670607960e-17 
 1580       6.009439117986e-11       2.595869590463e-12      -1.858205488531e-13       9.694739836770e-15       9.622611336983e-16       1.694152408287e-16       4.336921307914e-17 
 1581       5.982503070610e-11       2.602790949443e-12      -2.252826133714e-13       9.683319163913e-15       9.597275836343e-16       1.673660749280e-16       4.350587104626e-17 
 1582       5.955958785491e-11       2.609476135839e-12      -2.653176507123e-13       9.671935324549e-15       9.572019573849e-16       1.653177657219e-16       4.363666975594e-17 
 1583       5.929806668162e-11       2.615923776039e-12      -3.059054192078e-13       9.660589061744e-15       9.546842318529e-16       1.632704188096e-16       4.376159901826e-17 
 1584       5.904047119808e-11       2.622132493000e-12      -3.470255676115e-13       9.649281121325e-15       9.521743836308e-16       1.612241402585e-16       4.388064867854e-17 
 1585       5.878680537252e-11       2.628100906245e-12      -3.886576349218e-13       9.638012251886e-15       9.496723889999e-16       1.591790366053e-16       4.399380861739e-17 
 1586       5.853707312948e-11       2.633827631865e-12      -4.307810502056e-13       9.626783204792e-15       9.471782239298e-16       1.571352148562e-16       4.410106875084e-17 
 1587       5.829127834964e-11       2.639311282509e-12      -4.733751324214e-13       9.615594734180e-15       9.446918640776e-16       1.550927824882e-16       4.420241903046e-17 
 1588       5.804942486977e-11       2.644550467384e-12      -5.164190902433e-13       9.604447596968e-15       9.422132847876e-16       1.530518474492e-16       4.429784944342e-17 
 1589       5.781151648263e-11       2.649543792250e-12      -5.598920218838e-13       9.593342552851e-15       9.397424610904e-16       1.510125181593e-16       4.438735001262e-17 
 1590       5.757755693683e-11       2.654289859417e-12      -6.037729149181e-13       9.582280364313e-15       9.372793677023e-16       1.489749035109e-16       4.447091079677e-17 
 1591       5.734754993675e-11       2.658787267742e-12      -6.480406461066e-13       9.571261796624e-15       9.348239790249e-16       1.469391128697e-16       4.454852189051e-17 
 1592       5.712149914241e-11       2.663034612624e-12      -6.926739812194e-13       9.560287617847e-15       9.323762691443e-16       1.449052560754e-16       4.462017342453e-17 
 1593       5.689940816940e-11       2.667030486003e-12      -7.376515748589e-13       9.549358598841e-15       9.299362118306e-16       1.428734434423e-16       4.468585556562e-17 
 1594       5.668128058875e-11       2.670773476354e-12      -7.829519702837e-13       9.538475513266e-15       9.275037805370e-16       1.408437857599e-16       4.474555851681e-17 
 1595       5.646711992685e-11       2.674262168684e-12      -8.285535992322e-13       9.527639137584e-15       9.250789483997e-16       1.388163942940e-16       4.479927251747e-17 
 1596       5.625692966530e-11       2.677495144527e-12      -8.744347817457e-13       9.516850251063e-15       9.226616882368e-16       1.367913807867e-16       4.484698784339e-17 
 1597       5.605071324087e-11       2.680470981947e-12      -9.205737259920e-13       9.506109635785e-15       9.202519725479e-16       1.347688574580e-16       4.488869480690e-17 
 1598       5.584847404534e-11       2.683188255525e-12      -9.669485280892e-13       9.495418076645e-15       9.178497735135e-16       1.327489370054e-16       4.492438375697e-17 
 1599       5.565021542540e-11       2.685645536362e-12      -1.013537171929e-12       9.484776361354e-15       9.154550629944e-16       1.307317326057e-16       4.495404507931e-17 
 1600       5.545594068260e-11       2.687841392074e-12      -1.060317528999e-12       9.474185280448e-15       9.130678125308e-16       1.287173579149e-16       4.497766919647e-17 
 1601       5.526565307318e-11       2.689774386787e-12      -1.107267358208e-12       9.463645627287e-15       9.106879933421e-16       1.267059270690e-16       4.499524656794e-17 
 1602       5.507935580800e-11       2.691443081135e-12      -1.154364305710e-12       9.453158198061e-15       9.083155763260e-16       1.246975546853e-16       4.500676769025e-17 
 1603       5.489705205242e-11       2.692846032257e-12      -1.201585904724e-12       9.442723791791e-15       9.059505320581e-16       1.226923558622e-16       4.501222309708e-17 
 1604       5.471874492622e-11       2.693981793791e-12      -1.248909575361e-12       9.432343210337e-15       9.035928307911e-16       1.206904461805e-16       4.501160335936e-17 
 1605       5.454443750346e-11       2.694848915872e-12      -1.296312624447e-12       9.422017258398e-15       9.012424424541e-16       1.186919417040e-16       4.500489908536e-17 
 1606       5.437413281240e-11       2.695445945129e-12      -1.343772245345e-12       9.411746743518e-15       8.988993366523e-16       1.166969589800e-16       4.499210092082e-17 
 1607       5.420783383540e-11       2.695771424680e-12      -1.391265517779e-12       9.401532476087e-15       8.965634826662e-16       1.147056150400e-16       4.497319954902e-17 
 1608       5.404554350879e-11       2.695823894131e-12      -1.438769407658e-12       9.391375269348e-15       8.942348494508e-16       1.127180274007e-16       4.494818569088e-17 
 1609       5.388726472279e-11       2.695601889568e-12      -1.486260766900e-12       9.381275939397e-15       8.919134056356e-16       1.107343140644e-16       4.491705010510e-17 
 1610       5.373300032139e-11       2.695103943559e-12      -1.533716333254e-12       9.371235305191e-15       8.895991195230e-16       1.087545935197e-16       4.487978358823e-17 
 1611       5.358275310225e-11       2.694328585146e-12      -1.581112730124e-12       9.361254188549e-15       8.872919590888e-16       1.067789847423e-16       4.483637697477e-17 
 1612       5.343652581662e-11       2.693274339843e-12      -1.628426466394e-12       9.351333414154e-15       8.849918919806e-16       1.048076071957e-16       4.478682113730e-17 
 1613       5.329432116917e-11       2.691939729633e-12      -1.675633936247e-12       9.341473809562e-15       8.826988855179e-16       1.028405808317e-16       4.473110698654e-17 
 1614       5.315614181797e-11       2.690323272965e-12      -1.722711418994e-12       9.331676205199e-15       8.804129066910e-16       1.008780260915e-16       4.466922547149e-17 
 1615       5.302199037431e-11       2.688423484747e-12      -1.769635078896e-12       9.321941434371e-15       8.781339221607e-16       9.892006390585e-17       4.460116757951e-17 
 1616       5.289186940265e-11       2.686238876348e-12      -1.816380964984e-12       9.312270333263e-15       8.758618982577e-16       9.696681569610e-17       4.452692433644e-17 
 1617       5.276578142048e-11       2.683767955590e-12      -1.862925010886e-12       9.302663740947e-15       8.735968009815e-16       9.501840337485e-17       4.444648680667e-17 
 1618       5.264372889825e-11       2.681009226744e-12      -1.909243034651e-12       9.293122499379e-15       8.713385960004e-16       9.307494934654e-17       4.435984609327e-17 
 1619       5.252570570353e-11       2.677961956800e-12      -1.955312962770e-12       9.283647250890e-15       8.690872517881e-16       9.113666499796e-17       4.426700997451e-17 
 1620       5.241167134937e-11       2.674628481829e-12      -2.001121524586e-12       9.274237828615e-15       8.668427490669e-16       8.920411704259e-17       4.416805297759e-17 
 1621       5.230157651303e-11       2.671011921455e-12      -2.046657618027e-12       9.264893860561e-15       8.646050714486e-16       8.727796358435e-17       4.406306675760e-17 
 1622       5.219537157011e-11       2.667115414502e-12      -2.091910090821e-12       9.255614971617e-15       8.623742023043e-16       8.535886585102e-17       4.395214350299e-17 
 1623       5.209300659401e-11       2.662942119033e-12      -2.136867740418e-12       9.246400783556e-15       8.601501247639e-16       8.344748819899e-17       4.383537593646e-17 
 1624       5.199443135547e-11       2.658495212375e-12      -2.181519313919e-12       9.237250915023e-15       8.579328217158e-16       8.154449811797e-17       4.371285731581e-17 
 1625       5.189959532205e-11       2.653777891157e-12      -2.225853507998e-12       9.228164981533e-15       8.557222758061e-16       7.965056623576e-17       4.358468143482e-17 
 1626       5.180844765764e-11       2.648793371335e-12      -2.269858968829e-12       9.219142595463e-15       8.535184694383e-16       7.776636632299e-17       4.345094262409e-17 
 1627       5.172093722196e-11       2.643544888228e-12      -2.313524292012e-12       9.210183366051e-15       8.513213847731e-16       7.589257529781e-17       4.331173575192e-17 
 1628       5.163701257009e-11       2.638035696548e-12      -2.356838022497e-12       9.201286899384e-15       8.491310037274e-16       7.402987323070e-17       4.316715622515e-17 
 1629       5.155662195193e-11       2.632269070432e-12      -2.399788654508e-12       9.192452798396e-15       8.469473079741e-16       7.217894334916e-17       4.301729999007e-17 
 1630       5.147971331173e-11       2.626248303472e-12      -2.442364631471e-12       9.183680662863e-15       8.447702789416e-16       7.034047204247e-17       4.286226353322e-17 
 1631       5.140623428760e-11       2.619976708750e-12      -2.484554345938e-12       9.174970089396e-15       8.425998978136e-16       6.851514886642e-17       4.270214388231e-17 
 1632       5.133613221101e-11       2.613457618865e-12      -2.526346139512e-12       9.166320671436e-15       8.404361455281e-16       6.670366654805e-17       4.253703860704e-17 
 1633       5.126935410628e-11       2.606694385967e-12      -2.567728302772e-12       9.157731999249e-15       8.382790027774e-16       6.490672099040e-17       4.236704581999e-17 
 1634       5.120584669009e-11       2.599690381790e-12      -2.608689075199e-12       9.149203659917e-15       8.361284500071e-16       6.312501127723e-17       4.219226417749e-17 
 1635       5.114555637099e-11       2.592448997679e-12      -2.649216645100e-12       9.140735237338e-15       8.339844674163e-16       6.135923967779e-17       4.201279288042e-17 
 1636       5.108842924890e-11       2.584973644627e-12      -2.689299149535e-12       9.132326312217e-15       8.318470349566e-16       5.961011165152e-17       4.182873167517e-17 
 1637       5.103441111463e-11       2.577267753303e-12      -2.728924674242e-12       9.123976462061e-15       8.297161323319e-16       5.787833585280e-17       4.164018085443e-17 
 1638       5.098344744935e-11       2.569334774083e-12      -2.768081253559e-12       9.115685261171e-15       8.275917389978e-16       5.616462413573e-17       4.144724125806e-17 
 1639       5.093548342413e-11       2.561178177084e-12      -2.806756870355e-12       9.107452280643e-15       8.254738341612e-16       5.446969155882e-17       4.125001427401e-17 
 1640       5.089046389941e-11       2.552801452195e-12      -2.844939455951e-12       9.099277088354e-15       8.233623967796e-16       5.279425638974e-17       4.104860183909e-17 
 1641       5.084833342453e-11       2.544208109106e-12      -2.882616890044e-12       9.091159248964e-15       8.212574055611e-16       5.113904011007e-17       4.084310643993e-17 
 1642       5.080903623722e-11       2.535401677343e-12      -2.919777000638e-12       9.083098323905e-15       8.191588389635e-16       4.950476742003e-17       4.063363111377e-17 
 1643       5.077251626313e-11       2.526385706298e-12      -2.956407563963e-12       9.075093871378e-15       8.170666751939e-16       4.789216624325e-17       4.042027944936e-17 
 1644       5.073871711528e-11       2.517163765259e-12      -2.992496304405e-12       9.067145446348e-15       8.149808922085e-16       4.630196773144e-17       4.020315558779e-17 
 1645       5.070758209363e-11       2.507739443445e-12      -3.028030894428e-12       9.059252600537e-15       8.129014677118e-16       4.473490626921e-17       3.998236422342e-17 
 1646       5.067905418453e-11       2.498116350033e-12      -3.062998954500e-12       9.051414882416e-15       8.108283791562e-16       4.319171947875e-17       3.975801060466e-17 
 1647       5.065307606026e-11       2.488298114195e-12      -3.097388053021e-12       9.043631837206e-15       8.087616037418e-16       4.167314822459e-17       3.953020053489e-17 
 1648       5.062959007849e-11       2.478288385123e-12      -3.131185706244e-12       9.035903006867e-15       8.067011184155e-16       4.017993661837e-17       3.929904037329e-17 
 1649       5.060853828186e-11       2.468090832067e-12      -3.164379378202e-12       9.028227930094e-15       8.046468998708e-16       3.871283202350e-17       3.906463703573e-17 
 1650       5.058986239739e-11       2.457709144363e-12      -3.196956480634e-12       9.020606142311e-15       8.025989245474e-16       3.727258505998e-17       3.882709799562e-17 
 1651       5.057350383608e-11       2.447147031463e-12      -3.228904372910e-12       9.013037175667e-15       8.005571686303e-16       3.585994960911e-17       3.858653128476e-17 
 1652       5.055940369231e-11       2.436408222972e-12      -3.260210361956e-12       9.005520559028e-15       7.985216080499e-16       3.447568281822e-17       3.834304549423e-17 
 1653       5.054750274345e-11       2.425496468673e-12      -3.290861702178e-12       8.998055817974e-15       7.964922184812e-16       3.312054510539e-17       3.809674977523e-17 
 1654       5.053774144928e-11       2.414415538563e-12      -3.320845595390e-12       8.990642474791e-15       7.944689753432e-16       3.179530016427e-17       3.784775383995e-17 
 1655       5.053005995155e-11       2.403169222883e-12      -3.350149190735e-12       8.983280048468e-15       7.924518537989e-16       3.050071496871e-17       3.759616796244e-17 
 1656       5.052439807345e-11       2.391761332151e-12      -3.378759584616e-12       8.975968054688e-15       7.904408287542e-16       2.923755977758e-17       3.734210297947e-17 
 1657       5.052069531912e-11       2.380195697189e-12      -3.406663820616e-12       8.968706005825e-15       7.884358748580e-16       2.800660813948e-17       3.708567029137e-17 
 1658       5.051889087317e-11       2.368476169162e-12      -3.433848889425e-12       8.961493410940e-15       7.864369665015e-16       2.680863689749e-17       3.682698186295e-17 
